indicator_code,attribute,attribute_complexity,attribute_dimension,indicator_attribute_score,assessment_c,assessment_principle,assessment,principle,indicator
SRA 3.1.1,Technology transfer,NA,NA,0,Food and nutrition security,SRA_P3,SRA,"Improve food, nutrition, and livelihood security",Food and nutrition security
SRA 3.1.1,Transparent,NA,NA,0,Food and nutrition security,SRA_P3,SRA,"Improve food, nutrition, and livelihood security",Food and nutrition security
SRA 3.1.2,Access to economic opportunity,NA,NA,0,Food and nutrition security,SRA_P3,SRA,"Improve food, nutrition, and livelihood security",Healthcare
SRA 3.1.2,Access to knowledge,NA,NA,0,Food and nutrition security,SRA_P3,SRA,"Improve food, nutrition, and livelihood security",Healthcare
SRA 3.1.2,Accountable,NA,NA,0,Food and nutrition security,SRA_P3,SRA,"Improve food, nutrition, and livelihood security",Healthcare
SRA 3.1.2,Economic diversity,NA,NA,0,Food and nutrition security,SRA_P3,SRA,"Improve food, nutrition, and livelihood security",Healthcare
SRA 3.1.2,Efficient and effective,NA,NA,0,Food and nutrition security,SRA_P3,SRA,"Improve food, nutrition, and livelihood security",Healthcare
SRA 3.1.2,Equitable and inclusive,NA,NA,0,Food and nutrition security,SRA_P3,SRA,"Improve food, nutrition, and livelihood security",Healthcare
SRA 3.1.2,Flexible and agile infrastructure,NA,NA,0,Food and nutrition security,SRA_P3,SRA,"Improve food, nutrition, and livelihood security",Healthcare
SRA 3.1.2,Leadership and initiative,NA,NA,0,Food and nutrition security,SRA_P3,SRA,"Improve food, nutrition, and livelihood security",Healthcare
SRA 3.1.2,Learning capacity,NA,NA,0,Food and nutrition security,SRA_P3,SRA,"Improve food, nutrition, and livelihood security",Healthcare
SRA 3.1.2,Mobility,NA,NA,0,Food and nutrition security,SRA_P3,SRA,"Improve food, nutrition, and livelihood security",Healthcare
SRA 3.1.2,Social capital,NA,NA,0,Food and nutrition security,SRA_P3,SRA,"Improve food, nutrition, and livelihood security",Healthcare
SRA 3.1.2,Technology transfer,NA,NA,0,Food and nutrition security,SRA_P3,SRA,"Improve food, nutrition, and livelihood security",Healthcare
SRA 3.1.2,Transparent,NA,NA,0,Food and nutrition security,SRA_P3,SRA,"Improve food, nutrition, and livelihood security",Healthcare
SRA 3.1.3,Access to economic opportunity,NA,NA,0,Food and nutrition security,SRA_P3,SRA,"Improve food, nutrition, and livelihood security",Education
SRA 3.1.3,Access to knowledge,NA,NA,2,Food and nutrition security,SRA_P3,SRA,"Improve food, nutrition, and livelihood security",Education
SRA 3.1.3,Accountable,NA,NA,0,Food and nutrition security,SRA_P3,SRA,"Improve food, nutrition, and livelihood security",Education
SRA 3.1.3,Economic diversity,NA,NA,0,Food and nutrition security,SRA_P3,SRA,"Improve food, nutrition, and livelihood security",Education
SRA 3.1.3,Efficient and effective,NA,NA,0,Food and nutrition security,SRA_P3,SRA,"Improve food, nutrition, and livelihood security",Education
SRA 3.1.3,Equitable and inclusive,NA,NA,1,Food and nutrition security,SRA_P3,SRA,"Improve food, nutrition, and livelihood security",Education
SRA 3.1.3,Flexible and agile infrastructure,NA,NA,0,Food and nutrition security,SRA_P3,SRA,"Improve food, nutrition, and livelihood security",Education
SRA 3.1.3,Leadership and initiative,NA,NA,0,Food and nutrition security,SRA_P3,SRA,"Improve food, nutrition, and livelihood security",Education
SRA 3.1.3,Learning capacity,NA,NA,1,Food and nutrition security,SRA_P3,SRA,"Improve food, nutrition, and livelihood security",Education
SRA 3.1.3,Mobility,NA,NA,0,Food and nutrition security,SRA_P3,SRA,"Improve food, nutrition, and livelihood security",Education
SRA 3.1.3,Social capital,NA,NA,0,Food and nutrition security,SRA_P3,SRA,"Improve food, nutrition, and livelihood security",Education
SRA 3.1.3,Technology transfer,NA,NA,0,Food and nutrition security,SRA_P3,SRA,"Improve food, nutrition, and livelihood security",Education
SRA 3.1.3,Transparent,NA,NA,0,Food and nutrition security,SRA_P3,SRA,"Improve food, nutrition, and livelihood security",Education
SRA 3.2.1,Access to economic opportunity,NA,NA,1,Livelihood security,SRA_P3,SRA,"Improve food, nutrition, and livelihood security",Benefits to and within community
SRA 3.2.1,Access to knowledge,NA,NA,0,Livelihood security,SRA_P3,SRA,"Improve food, nutrition, and livelihood security",Benefits to and within community
SRA 3.2.1,Accountable,NA,NA,0,Livelihood security,SRA_P3,SRA,"Improve food, nutrition, and livelihood security",Benefits to and within community
SRA 3.2.1,Economic diversity,NA,NA,0,Livelihood security,SRA_P3,SRA,"Improve food, nutrition, and livelihood security",Benefits to and within community
SRA 3.2.1,Efficient and effective,NA,NA,0,Livelihood security,SRA_P3,SRA,"Improve food, nutrition, and livelihood security",Benefits to and within community
SRA 3.2.1,Equitable and inclusive,NA,NA,1,Livelihood security,SRA_P3,SRA,"Improve food, nutrition, and livelihood security",Benefits to and within community
SRA 3.2.1,Flexible and agile infrastructure,NA,NA,0,Livelihood security,SRA_P3,SRA,"Improve food, nutrition, and livelihood security",Benefits to and within community
SRA 3.2.1,Leadership and initiative,NA,NA,0,Livelihood security,SRA_P3,SRA,"Improve food, nutrition, and livelihood security",Benefits to and within community
SRA 3.2.1,Learning capacity,NA,NA,0,Livelihood security,SRA_P3,SRA,"Improve food, nutrition, and livelihood security",Benefits to and within community
SRA 3.2.1,Mobility,NA,NA,0,Livelihood security,SRA_P3,SRA,"Improve food, nutrition, and livelihood security",Benefits to and within community
SRA 3.2.1,Social capital,NA,NA,0,Livelihood security,SRA_P3,SRA,"Improve food, nutrition, and livelihood security",Benefits to and within community
SRA 3.2.1,Technology transfer,NA,NA,0,Livelihood security,SRA_P3,SRA,"Improve food, nutrition, and livelihood security",Benefits to and within community
SRA 3.2.1,Transparent,NA,NA,0,Livelihood security,SRA_P3,SRA,"Improve food, nutrition, and livelihood security",Benefits to and within community
SRA 3.2.2,Access to economic opportunity,NA,NA,1,Livelihood security,SRA_P3,SRA,"Improve food, nutrition, and livelihood security",Economic value retention
SRA 3.2.2,Access to knowledge,NA,NA,0,Livelihood security,SRA_P3,SRA,"Improve food, nutrition, and livelihood security",Economic value retention
SRA 3.2.2,Accountable,NA,NA,0,Livelihood security,SRA_P3,SRA,"Improve food, nutrition, and livelihood security",Economic value retention
SRA 3.2.2,Economic diversity,NA,NA,0,Livelihood security,SRA_P3,SRA,"Improve food, nutrition, and livelihood security",Economic value retention
SRA 3.2.2,Efficient and effective,NA,NA,0,Livelihood security,SRA_P3,SRA,"Improve food, nutrition, and livelihood security",Economic value retention
SRA 3.2.2,Equitable and inclusive,NA,NA,1,Livelihood security,SRA_P3,SRA,"Improve food, nutrition, and livelihood security",Economic value retention
SRA 3.2.2,Flexible and agile infrastructure,NA,NA,0,Livelihood security,SRA_P3,SRA,"Improve food, nutrition, and livelihood security",Economic value retention
SRA 3.2.2,Leadership and initiative,NA,NA,0,Livelihood security,SRA_P3,SRA,"Improve food, nutrition, and livelihood security",Economic value retention
SRA 3.2.2,Learning capacity,NA,NA,0,Livelihood security,SRA_P3,SRA,"Improve food, nutrition, and livelihood security",Economic value retention
SRA 3.2.2,Mobility,NA,NA,0,Livelihood security,SRA_P3,SRA,"Improve food, nutrition, and livelihood security",Economic value retention
SRA 3.2.2,Social capital,NA,NA,0,Livelihood security,SRA_P3,SRA,"Improve food, nutrition, and livelihood security",Economic value retention
SRA 3.2.2,Technology transfer,NA,NA,0,Livelihood security,SRA_P3,SRA,"Improve food, nutrition, and livelihood security",Economic value retention
SRA 3.2.2,Transparent,NA,NA,0,Livelihood security,SRA_P3,SRA,"Improve food, nutrition, and livelihood security",Economic value retention
SRA 3.2.3,Access to economic opportunity,NA,NA,0,Livelihood security,SRA_P3,SRA,"Improve food, nutrition, and livelihood security",Long-term profitability and future workforce
SRA 3.2.3,Access to knowledge,NA,NA,0,Livelihood security,SRA_P3,SRA,"Improve food, nutrition, and livelihood security",Long-term profitability and future workforce
SRA 3.2.3,Accountable,NA,NA,0,Livelihood security,SRA_P3,SRA,"Improve food, nutrition, and livelihood security",Long-term profitability and future workforce
SRA 3.2.3,Economic diversity,NA,NA,0,Livelihood security,SRA_P3,SRA,"Improve food, nutrition, and livelihood security",Long-term profitability and future workforce
SRA 3.2.3,Efficient and effective,NA,NA,0,Livelihood security,SRA_P3,SRA,"Improve food, nutrition, and livelihood security",Long-term profitability and future workforce
SRA 3.2.3,Equitable and inclusive,NA,NA,0,Livelihood security,SRA_P3,SRA,"Improve food, nutrition, and livelihood security",Long-term profitability and future workforce
SRA 3.2.3,Flexible and agile infrastructure,NA,NA,0,Livelihood security,SRA_P3,SRA,"Improve food, nutrition, and livelihood security",Long-term profitability and future workforce
SRA 3.2.3,Leadership and initiative,NA,NA,0,Livelihood security,SRA_P3,SRA,"Improve food, nutrition, and livelihood security",Long-term profitability and future workforce
SRA 3.2.3,Learning capacity,NA,NA,0,Livelihood security,SRA_P3,SRA,"Improve food, nutrition, and livelihood security",Long-term profitability and future workforce
SRA 3.2.3,Mobility,NA,NA,0,Livelihood security,SRA_P3,SRA,"Improve food, nutrition, and livelihood security",Long-term profitability and future workforce
SRA 3.2.3,Social capital,NA,NA,0,Livelihood security,SRA_P3,SRA,"Improve food, nutrition, and livelihood security",Long-term profitability and future workforce
SRA 3.2.3,Technology transfer,NA,NA,0,Livelihood security,SRA_P3,SRA,"Improve food, nutrition, and livelihood security",Long-term profitability and future workforce
SRA 3.2.3,Transparent,NA,NA,0,Livelihood security,SRA_P3,SRA,"Improve food, nutrition, and livelihood security",Long-term profitability and future workforce
SRA 3.2.4,Access to economic opportunity,NA,NA,1,Livelihood security,SRA_P3,SRA,"Improve food, nutrition, and livelihood security",Economic flexibility and autonomy
SRA 3.2.4,Access to knowledge,NA,NA,1,Livelihood security,SRA_P3,SRA,"Improve food, nutrition, and livelihood security",Economic flexibility and autonomy
SRA 3.2.4,Accountable,NA,NA,0,Livelihood security,SRA_P3,SRA,"Improve food, nutrition, and livelihood security",Economic flexibility and autonomy
SRA 3.2.4,Economic diversity,NA,NA,1,Livelihood security,SRA_P3,SRA,"Improve food, nutrition, and livelihood security",Economic flexibility and autonomy
SRA 3.2.4,Efficient and effective,NA,NA,0,Livelihood security,SRA_P3,SRA,"Improve food, nutrition, and livelihood security",Economic flexibility and autonomy
SRA 3.2.4,Equitable and inclusive,NA,NA,1,Livelihood security,SRA_P3,SRA,"Improve food, nutrition, and livelihood security",Economic flexibility and autonomy
SRA 3.2.4,Flexible and agile infrastructure,NA,NA,0,Livelihood security,SRA_P3,SRA,"Improve food, nutrition, and livelihood security",Economic flexibility and autonomy
SRA 3.2.4,Leadership and initiative,NA,NA,0,Livelihood security,SRA_P3,SRA,"Improve food, nutrition, and livelihood security",Economic flexibility and autonomy
SRA 3.2.4,Learning capacity,NA,NA,0,Livelihood security,SRA_P3,SRA,"Improve food, nutrition, and livelihood security",Economic flexibility and autonomy
SRA 3.2.4,Mobility,NA,NA,0,Livelihood security,SRA_P3,SRA,"Improve food, nutrition, and livelihood security",Economic flexibility and autonomy
SRA 3.2.4,Social capital,NA,NA,0,Livelihood security,SRA_P3,SRA,"Improve food, nutrition, and livelihood security",Economic flexibility and autonomy
SRA 3.2.4,Technology transfer,NA,NA,0,Livelihood security,SRA_P3,SRA,"Improve food, nutrition, and livelihood security",Economic flexibility and autonomy
SRA 3.2.4,Transparent,NA,NA,0,Livelihood security,SRA_P3,SRA,"Improve food, nutrition, and livelihood security",Economic flexibility and autonomy
SRA 3.2.5,Access to economic opportunity,NA,NA,3,Livelihood security,SRA_P3,SRA,"Improve food, nutrition, and livelihood security",Livelihood security
SRA 3.2.5,Access to knowledge,NA,NA,1,Livelihood security,SRA_P3,SRA,"Improve food, nutrition, and livelihood security",Livelihood security
SRA 3.2.5,Accountable,NA,NA,0,Livelihood security,SRA_P3,SRA,"Improve food, nutrition, and livelihood security",Livelihood security
SRA 3.2.5,Economic diversity,NA,NA,0,Livelihood security,SRA_P3,SRA,"Improve food, nutrition, and livelihood security",Livelihood security
SRA 3.2.5,Efficient and effective,NA,NA,0,Livelihood security,SRA_P3,SRA,"Improve food, nutrition, and livelihood security",Livelihood security
SRA 3.2.5,Equitable and inclusive,NA,NA,0,Livelihood security,SRA_P3,SRA,"Improve food, nutrition, and livelihood security",Livelihood security
SRA 3.2.5,Flexible and agile infrastructure,NA,NA,0,Livelihood security,SRA_P3,SRA,"Improve food, nutrition, and livelihood security",Livelihood security
SRA 3.2.5,Leadership and initiative,NA,NA,0,Livelihood security,SRA_P3,SRA,"Improve food, nutrition, and livelihood security",Livelihood security
SRA 3.2.5,Learning capacity,NA,NA,0,Livelihood security,SRA_P3,SRA,"Improve food, nutrition, and livelihood security",Livelihood security
SRA 3.2.5,Mobility,NA,NA,0,Livelihood security,SRA_P3,SRA,"Improve food, nutrition, and livelihood security",Livelihood security
SRA 3.2.5,Social capital,NA,NA,0,Livelihood security,SRA_P3,SRA,"Improve food, nutrition, and livelihood security",Livelihood security
SRA 3.2.5,Technology transfer,NA,NA,0,Livelihood security,SRA_P3,SRA,"Improve food, nutrition, and livelihood security",Livelihood security
SRA 3.2.5,Transparent,NA,NA,0,Livelihood security,SRA_P3,SRA,"Improve food, nutrition, and livelihood security",Livelihood security
SRA 3.2.6,Access to economic opportunity,NA,NA,0,Livelihood security,SRA_P3,SRA,"Improve food, nutrition, and livelihood security",Fuel resource efficiency
SRA 3.2.6,Access to knowledge,NA,NA,0,Livelihood security,SRA_P3,SRA,"Improve food, nutrition, and livelihood security",Fuel resource efficiency
SRA 3.2.6,Accountable,NA,NA,0,Livelihood security,SRA_P3,SRA,"Improve food, nutrition, and livelihood security",Fuel resource efficiency
SRA 3.2.6,Economic diversity,NA,NA,0,Livelihood security,SRA_P3,SRA,"Improve food, nutrition, and livelihood security",Fuel resource efficiency
SRA 3.2.6,Efficient and effective,NA,NA,0,Livelihood security,SRA_P3,SRA,"Improve food, nutrition, and livelihood security",Fuel resource efficiency
SRA 3.2.6,Equitable and inclusive,NA,NA,0,Livelihood security,SRA_P3,SRA,"Improve food, nutrition, and livelihood security",Fuel resource efficiency
SRA 3.2.6,Flexible and agile infrastructure,NA,NA,0,Livelihood security,SRA_P3,SRA,"Improve food, nutrition, and livelihood security",Fuel resource efficiency
SRA 3.2.6,Leadership and initiative,NA,NA,0,Livelihood security,SRA_P3,SRA,"Improve food, nutrition, and livelihood security",Fuel resource efficiency
